Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
73,2008-01-21,35.5726203918457,42.493988271217304,30.98519996302824,42.493988271217304,33202389
74,2008-01-22,31.999263763427734,33.80203961720713,25.415914097000133,32.06364814752252,58755707
75,2008-01-23,35.5726203918457,36.94079776334939,32.51434156142569,32.51434156142569,28425991
76,2008-01-24,35.65311050415039,38.180216107949086,33.96300861430983,37.48808001681339,29911930
77,2008-01-25,37.48807907104492,37.66513561324904,35.97503376604724,37.343211451877266,12550722
78,2008-01-28,37.89048385620117,38.18021472497536,33.96300738409289,36.972999133103045,13601109
79,2008-01-29,37.26272964477539,38.53433180257836,36.699362373967254,37.98705899295728,7679877
80,2008-01-30,35.20240783691406,37.50416414105895,34.735616173265015,37.34320210067994,9016102
81,2008-01-31,32.90065002441406,35.669198048994275,32.514341556218255,35.572620386148465,41538563
82,2008-02-01,34.043479919433594,34.284922977495185,33.158188706541104,33.464016143448305,9089201
83,2008-02-04,35.7979736328125,36.21647546277478,34.68733575639602,34.68733575639602,12009385
84,2008-02-05,36.90860366821289,37.39148978869355,35.08973348767737,35.86235040717146,14593303
85,2008-02-06,36.58668899536133,37.0212874888164,34.542471869613145,35.89455291797965,12429218
86,2008-02-07,34.86438751220703,37.327108067941936,34.63904108974965,36.08769946964521,11300078
87,2008-02-08,33.96300506591797,35.37947039042423,33.33525125444192,35.08973954142588,13514197
88,2008-02-11,31.564678192138672,34.445901838670295,31.226657309134513,34.445901838670295,15133331
89,2008-02-12,31.001298904418945,32.723593773150576,30.743759178741186,32.514343974080425,10237627
90,2008-02-13,30.550609588623047,31.950978326358264,29.92285793493569,31.548573140252536,10395753
91,2008-02-14,33.22257614135742,33.56059689037388,31.226644931236464,31.226644931236464,12514003
92,2008-02-15,34.17226028442383,34.445896716448054,32.208521871891165,33.09381338549082,12080990
93,2008-02-18,33.97911071777344,34.944885626634225,33.68937977334714,34.944885626634225,6977153
94,2008-02-19,33.608882904052734,34.67123283922573,33.35134319504299,34.590751816609405,7226542
95,2008-02-20,32.771881103515625,33.303057190378766,32.401669253461456,33.28696054837911,5604999
96,2008-02-21,32.99723815917969,33.5606054908504,32.59483292227204,33.30306570259187,3874365
97,2008-02-22,32.5787353515625,32.78798519554064,31.564672873421785,31.902693699468692,2691220
98,2008-02-25,32.85236358642578,33.25476873831487,32.0636499253607,32.965037902229795,6270186
99,2008-02-26,32.981136322021484,33.44792588672669,32.82017425259294,33.15819503503044,7139423
100,2008-02-27,34.912689208984375,36.63498243926364,33.46403024994417,33.46403024994417,43223132
101,2008-02-28,35.894554138183594,36.168190559392585,34.76781952904449,35.25070579010411,35763847
102,2008-02-29,35.37947463989258,36.37744045419862,34.800012872296065,35.669207706878865,16477462
103,2008-03-03,33.89863204956055,35.02536915888166,33.51232336866714,33.83424763327642,10049153
104,2008-03-04,33.0294303894043,34.25274278776655,32.19242877813723,34.12397398086029,11485198
105,2008-03-05,33.641075134277344,33.80203717447604,32.22460787061637,33.19038011180855,8581053
106,2008-03-07,31.918785095214844,33.158193859136375,30.582798656423577,33.158193859136375,14251925
107,2008-03-10,31.805545806884766,32.03203445399228,29.977456205066343,31.96732372542634,11713659
108,2008-03-11,34.42634582519531,34.74990163276941,30.80252121921611,31.546697821233924,19665129
109,2008-03-12,33.55274200439453,35.591143813517725,33.22918623133538,35.36465521122693,12262350
110,2008-03-13,28.942073822021484,33.00270193707412,28.149362513400096,32.679146121779404,47000084
111,2008-03-14,30.93193817138672,31.061359597915363,29.152381488226705,29.75095832873786,35798540
112,2008-03-17,29.718605041503906,30.349538356415255,29.087671726592554,30.349538356415255,19211273
113,2008-03-18,29.977453231811523,30.559854119647596,29.18473975417877,29.670073461666625,12632937
114,2008-03-19,30.155406951904297,33.58509689399701,29.961272606732628,31.38491715714801,16449023
115,2008-03-24,30.446605682373047,31.28785156939384,29.78331590925123,31.28785156939384,11636914
116,2008-03-25,31.595243453979492,31.78937568922226,30.6731082052508,31.239331064653395,13232423
117,2008-03-26,31.401098251342773,32.16145527937763,31.06136421340692,31.384920022059497,11448313
118,2008-03-27,31.967317581176758,32.27469732272887,30.931939540365274,30.931939540365274,17425122
119,2008-03-28,32.032039642333984,32.27470875370577,31.190795646210628,32.11292861470665,11599511
120,2008-03-31,31.805545806884766,32.17763633608246,31.384922779825978,32.03203445399228,9914705
121,2008-04-01,31.870243072509766,32.323222369626286,31.465798447005294,32.03202092271155,6034588
122,2008-04-02,32.387939453125,33.32625248574799,32.03202723484508,32.03202723484508,6087024
123,2008-04-03,32.12910079956055,32.614434542429876,31.870255697846225,32.468834858419754,3883474
124,2008-04-04,31.967317581176758,32.339408038857144,31.352562486578606,32.339408038857144,5906537
125,2008-04-07,31.837892532348633,32.16144827048927,31.46580211693523,32.01584862717654,4088729
126,2008-04-08,31.029014587402344,31.85408246165064,30.802525926339996,31.789369534844038,5753811
127,2008-04-09,31.109899520874023,31.38492064715436,30.753987246566165,31.126077750479524,3776374
128,2008-04-10,31.724660873413086,31.951149549261583,30.948127643574317,31.061370884371698,7075297
129,2008-04-11,31.870243072509766,32.19379877291334,31.546687372106188,32.03202092271155,4012660
130,2008-04-15,32.3555908203125,32.51736873052899,31.126078263816463,31.676122719701883,6362785
131,2008-04-16,31.918785095214844,32.90563064757287,31.78936146869484,32.67914204397915,4725794
132,2008-04-17,33.148292541503906,33.90864718276446,32.04820175407509,32.40411393117761,14831167
133,2008-04-21,33.68215560913086,34.26455630415437,33.32624565802108,33.64980135589497,7639361
134,2008-04-22,34.23220443725586,34.62047308206052,33.32625011738578,33.649805858554465,8814769
135,2008-04-23,34.26455307006836,34.66899765423691,33.81157601350049,34.296909514502765,5265604
136,2008-04-24,33.05121994018555,34.68517652985765,32.76002071179946,34.62046583402211,8801780
137,2008-04-25,33.32625198364258,33.79540739575913,32.87327260408807,33.64980774293026,4095990
138,2008-04-28,33.45567321777344,34.102784732637325,33.32625179250183,33.35860605169327,4708244
139,2008-04-29,33.924835205078125,34.24839102524614,33.488036164403304,33.64981407448732,6497143
140,2008-04-30,34.15132141113281,34.58812261499094,33.97336747810109,34.26456681783772,6331377
141,2008-05-02,34.45869827270508,35.42936558244291,34.393985363320155,34.66900864544707,5658418
142,2008-05-05,34.29691696166992,35.105806305647725,34.07042618995391,34.91167198539194,7642293
143,2008-05-06,34.00571060180664,34.68517843095226,33.81157850365965,34.02188882521534,5061166
144,2008-05-07,33.5203971862793,34.199865423287896,33.00270908621664,33.973376742369624,4303106
145,2008-05-08,33.11594009399414,33.45567408697479,32.921807951043036,33.26153974977071,3642073
146,2008-05-09,32.921817779541016,33.779239937286206,32.42030575391962,32.6791508827165,8621761
147,2008-05-12,32.921817779541016,33.16448467636554,32.19381489481383,32.921817779541016,4890395
148,2008-05-13,33.01887512207031,33.26154196259305,32.743854019363084,33.06740980672673,5056766
149,2008-05-14,33.06740188598633,33.24535796526057,32.35557976314195,32.35557976314195,2982486
150,2008-05-15,33.083595275878906,33.45568363508401,32.3555945949748,32.3555945949748,2646760
151,2008-05-16,33.34244155883789,33.439508764900374,32.93799669545573,33.32626551970566,4422288
152,2008-05-20,33.2777099609375,33.40713355264882,32.937976049792375,33.002688942774256,3464912
153,2008-05-21,33.48802947998047,33.97336311335683,32.51736221322775,32.51736221322775,3419088
154,2008-05-22,33.03506851196289,33.196846479893836,32.67915829906729,32.67915829906729,3558000
155,2008-05-23,32.48501205444336,33.29390160013886,32.35559060483341,32.84092433225071,4417028
156,2008-05-26,32.242332458496094,32.43646675050226,30.73779718107938,30.73779718107938,2605807
157,2008-05-27,31.27168083190918,32.64679319573261,31.12608113811976,32.29088088268866,3316550
158,2008-05-28,32.42029571533203,32.61442785612859,30.834871163768916,31.38491552073859,4505700
159,2008-05-29,32.95417404174805,33.326264622595616,31.99968462871081,32.76004182910274,11026212
160,2008-05-30,31.90260887145996,33.16447778946112,31.773187431063867,33.03505415481185,4023430
161,2008-06-02,30.543684005737305,32.355597872802946,30.09070444184399,31.70848389663337,4431595
162,2008-06-03,29.411226272583008,30.414247804844734,29.136203000852344,30.09069204716297,6240766
163,2008-06-04,28.505271911621094,29.589182466935167,28.327315792314877,29.281804912271568,5762089
164,2008-06-05,28.45673942565918,28.667052017175745,27.502250231978135,28.472917654891727,9721099
165,2008-06-06,28.149356842041016,29.330336646482166,27.744912154407647,28.31113471709436,6317089
166,2008-06-09,27.761096954345703,28.440565068162943,26.531584373951986,27.825807680839393,6500809
167,2008-06-10,27.56696128845215,27.79345211194374,26.93602789476925,27.50225056499167,6717902
168,2008-06-11,27.696378707885742,28.14935586460515,27.502244386861545,27.825800125733345,2586175
169,2008-06-12,27.890512466430664,28.052290345331606,26.531578722513327,27.34046811701804,3244212
170,2008-06-13,27.712556838989258,28.11700151119707,27.42135535844797,27.841978256394647,4248430
171,2008-06-16,28.6832332611084,29.120032330776546,27.85816542606391,27.955232617407994,4354615
172,2008-06-17,29.5406551361084,29.76714378466349,28.181721050524384,29.087677838998214,4736084
173,2008-06-18,29.50830078125,30.155414700006688,29.443590047650417,29.443590047650417,5055019
174,2008-06-19,28.877361297607422,29.44358393907503,28.408205833527752,28.925895983427974,4221271
175,2008-06-20,28.21407699584961,29.233279266342244,27.841988636398174,29.120033838202975,3837789
176,2008-06-23,27.22722625732422,28.084650443317667,26.95220514405527,27.987583264530247,4516050
177,2008-06-24,26.38597869873047,27.63166922642447,26.110955430771153,27.227222340615466,5238203
178,2008-06-25,25.65797996520996,26.19184611596954,25.07557913167486,25.88446856873666,3933879
179,2008-06-26,27.11397933959961,28.278780937405365,25.80357809063136,25.80357809063136,18253250
180,2008-06-27,25.916826248168945,26.790428710828714,25.771226569143426,26.20802780047331,6821283
181,2008-06-30,25.39913558959961,26.143314330561473,24.671135076664697,25.9006474929165,4596315
182,2008-07-01,23.603404998779297,25.399140374498064,22.69744819538254,25.399140374498064,6202295
183,2008-07-02,24.63877296447754,24.897617970728405,22.859216563600132,23.619573358039695,5245963
184,2008-07-03,23.991662979125977,24.638774436282254,23.296019040384067,24.42846409040755,4726793
185,2008-07-04,24.315223693847656,24.784379157641663,23.45780171499148,23.619579612455148,4862814
186,2008-07-07,24.849092483520508,25.852116430676364,24.63878207246528,24.63878207246528,5528014
187,2008-07-08,25.577085494995117,26.20801868072531,22.972459437340945,22.972459437340945,8354280
188,2008-07-09,27.35665512084961,27.469898355861403,25.91682978127629,25.91682978127629,6860769
189,2008-07-10,28.55380630493164,28.893540338210396,26.596293250566656,27.356650268178477,7216175
190,2008-07-11,27.194866180419922,29.184733046046475,26.984553638963735,28.828823058913496,6040791
191,2008-07-14,27.211048126220703,28.181717723328116,26.53158226077468,26.53158226077468,5942149
192,2008-07-15,26.078603744506836,26.822782551844934,25.8844715736273,26.531583198398987,3693378
193,2008-07-16,25.36678695678711,26.53158901441487,24.929985636613257,26.07860946122462,6973872
194,2008-07-17,26.66100311279297,26.85513746676415,25.88447008541458,25.88447008541458,5038238
195,2008-07-18,28.149356842041016,28.37584542826513,26.353621990098286,27.146333139009116,5983177
196,2008-07-21,29.734777450561523,29.912733528728563,28.16553138979658,28.634686727325995,8754188
197,2008-07-22,30.9481143951416,31.2231354572774,29.475935340963982,29.734780371520397,12631056
198,2008-07-23,33.13212585449219,33.77923753330429,31.74083530619547,32.32323625597706,12798869
199,2008-07-24,31.967317581176758,33.746874343095975,29.97745044327739,29.97745044327739,10764301
200,2008-07-25,32.032039642333984,33.067420244107055,30.81870505674412,31.627594780470698,10710381
201,2008-07-28,31.7731990814209,32.66297784459761,31.417286698448624,32.032042057123675,5533881
202,2008-07-29,30.49514389038086,31.546700349264327,30.252477015253906,31.06136659901042,5145929
203,2008-07-30,31.7731990814209,32.032042057123675,30.77017487068374,30.77017487068374,7354746
204,2008-07-31,30.65692138671875,32.323235222958246,30.252476600386842,32.323235222958246,6006517
205,2008-08-01,31.546695709228516,31.676119340145384,29.120027314884734,30.171583619100375,4699412
206,2008-08-04,31.740829467773438,32.32323031042796,30.915761790200623,30.915761790200623,4301346
207,2008-08-05,33.164485931396484,33.407152837404155,31.54670436375831,31.870260238435204,9161115
208,2008-08-06,32.32322692871094,34.34545034146123,32.09673834533347,34.34545034146123,8616591
209,2008-08-07,32.242332458496094,32.97033276214056,31.239308940218283,31.239308940218283,4809365
210,2008-08-08,31.69229507446289,32.48500624872041,31.579049680603415,31.870248987309303,4883824
211,2008-08-11,31.983501434326172,32.45265695159186,31.740834560472873,32.096746853159075,2714705
212,2008-08-12,31.433446884155273,32.35558158693932,31.19078008808081,32.19380152863697,5801276
213,2008-08-13,31.5628662109375,31.870243693459233,30.818687646659438,31.06135442669016,2754609
214,2008-08-14,30.802528381347656,31.70848309780298,30.737815449383334,31.38492721499643,2566362
215,2008-08-18,30.446605682373047,31.384916545835996,30.15540636454055,30.737805000205544,2963058
216,2008-08-19,29.880388259887695,30.576032414333238,29.265630868415144,30.398078463837912,2941144
217,2008-08-20,30.220117568969727,30.46278440250553,30.009804996686867,30.0906939411988,3319410
218,2008-08-21,29.896560668945312,30.39807254494887,29.540648448748478,30.090692811936616,4138486
219,2008-08-22,29.58918571472168,30.93194367664132,28.82883085859561,30.93194367664132,4139879
220,2008-08-25,29.912742614746094,30.317187372406774,29.7024300242106,30.317187372406774,2034227
221,2008-08-26,29.961275100708008,30.058342281373708,29.411230669273344,29.605362836351507,1489491
222,2008-08-27,29.362693786621094,30.333361132203308,29.200915895690727,30.123050751695057,4297168
223,2008-08-28,28.92589569091797,29.767139433182383,28.553805213735796,29.44358364132996,7382078
224,2008-08-29,30.12305450439453,30.23629991985502,29.314164948972053,29.443586400138308,2219080
225,2008-09-01,30.106754302978516,30.237156220083243,29.50364046189703,30.05785192590687,3417069
226,2008-09-02,31.68787956237793,31.818281440007233,30.05784282675675,30.31864879289117,5030404
227,2008-09-04,31.01957130432129,31.59008350457396,30.758765284887673,31.329277485140345,2813325
228,2008-09-05,30.334957122802734,30.67726490028589,29.99264934531958,30.644663317334594,3330688
229,2008-09-08,31.93239402770996,33.22012123458213,31.622685609237884,31.948692608996733,8377948
230,2008-09-09,32.04649353027344,32.30729955906494,31.312977817915293,31.93239241265465,3737279
231,2008-09-10,31.769380569458008,32.30729106609707,31.45967224806654,31.883481657081806,3847698
232,2008-09-11,30.921770095825195,31.62268423039418,30.677264856667218,31.62268423039418,2567354
233,2008-09-12,31.231477737426758,32.0790968234769,30.726166444238267,31.13367519505536,6093354
234,2008-09-15,29.25912857055664,30.563156289238698,28.37891030262145,30.09044668339165,6770268
235,2008-09-16,29.829639434814453,30.09044540968635,27.710594481653647,28.11810312649226,4654621
236,2008-09-17,29.06352996826172,30.25345455035248,28.68862061806265,30.25345455035248,4674190
237,2008-09-18,28.998329162597656,29.5688414189355,26.911885223769858,28.688622951332412,6603710
238,2008-09-19,30.758766174316406,30.92176966481634,29.340634922616477,29.6829426948416,9821730
239,2008-09-22,30.0904541015625,32.92671685761791,29.84594884403197,31.622686606578537,4162514
240,2008-09-23,29.73185157775879,30.400166526995278,29.1776399896884,29.73185157775879,6569683
241,2008-09-24,30.41645622253418,30.742463180173306,29.438435349616807,29.82964325660852,5730103
242,2008-09-25,29.47104263305664,30.628367998819883,28.770126211963344,30.497963864002323,10926783
243,2008-09-26,28.998329162597656,29.634044588361014,28.49302007568533,29.634044588361014,4967945
244,2008-09-29,27.922504425048828,29.829643837874904,27.384591607936688,29.829643837874904,7859964
245,2008-09-30,27.971406936645508,29.01462886693982,26.406572935765833,26.406572935765833,6616439
246,2008-10-01,28.900524139404297,29.177628720980284,27.759497601050718,28.330011975665574,3743739
247,2008-10-03,29.308040618896484,29.666647033479624,28.525622402677723,29.047234546823564,4681406
248,2008-10-06,28.704927444458008,29.340640741303915,28.118114320109182,28.982034317612857,5560277
249,2008-10-07,29.65032958984375,30.28604472444644,28.688609811807655,28.688609811807655,9928258
250,2008-10-08,29.42214012145996,29.666645385910073,27.417195626443082,28.656024952708897,9985473
251,2008-10-10,29.24282455444336,29.911139128682965,27.07487959575528,29.308027701881947,9025179
252,2008-10-13,29.829639434814453,30.0578438337489,29.19392639104139,29.389531424914285,6805621
253,2008-10-14,29.112436294555664,30.938076637255758,28.884231804437345,29.992654876941618,5099383
254,2008-10-15,28.86792755126953,29.487339980360858,28.558221336723868,28.949429303038205,5495022
255,2008-10-16,27.759504318237305,28.460420758391134,27.22159360375731,28.460420758391134,6651066
256,2008-10-17,25.673051834106445,28.525612412048513,25.298142545908494,28.330009584658054,5586092
257,2008-10-20,25.966455459594727,26.99337852611582,25.151438205629955,25.770852645168663,7922965
258,2008-10-21,26.17836570739746,27.54759448386349,25.428549264537722,26.227265866569894,8047276
259,2008-10-22,24.74393653869629,26.113165468322773,24.49943129373169,25.91756259887694,5408099
260,2008-10-23,23.53770637512207,24.35272369453583,23.17909787022963,24.124519287275174,6641370
261,2008-10-24,20.48954200744629,23.14649775183014,20.212435217031533,22.820490803519185,9905588
262,2008-10-27,18.908409118652344,20.21243702878336,16.952367253455822,20.114634493348273,12878172
263,2008-10-29,21.40236473083496,22.755292860614006,19.560423903144713,21.516465851283904,13094201
264,2008-10-31,22.771589279174805,23.472505502509353,21.646865817168184,22.52708408261354,8097887
265,2008-11-03,23.472503662109375,24.091915893814825,22.657484193265443,24.059314319145777,4951148
266,2008-11-04,24.49942970275879,24.6950347703786,23.032398328238997,23.14649944195366,4515828
267,2008-11-05,23.602903366088867,25.689348680929132,23.14649241711962,25.689348680929132,6145587
268,2008-11-06,22.82049560546875,24.369031146668885,22.34778587312424,23.14650262237897,4896229
269,2008-11-07,24.597230911254883,25.330746558992505,22.494484285706104,22.65748776298113,8250147
270,2008-11-10,25.15144157409668,25.721953728279217,24.597230209351714,25.3633452041569,3775177
271,2008-11-11,24.8580322265625,25.901253842100047,24.287520163750873,25.265540842856524,8900004
272,2008-11-12,23.8148136138916,25.395948275618203,23.521408230275387,25.395948275618203,5705390
273,2008-11-14,23.733312606811523,24.77653669388107,23.439907214120893,23.602910701365975,4038880
274,2008-11-17,24.711334228515625,25.52635389864619,22.4944862971689,25.52635389864619,5361538
275,2008-11-18,23.374706268310547,24.64613258484765,22.91829517736358,24.64613258484765,6392448
276,2008-11-19,22.80419158935547,24.206021870205173,22.51078401752587,23.472506256945262,5606729
277,2008-11-20,22.5596866607666,22.98349391824215,21.5979644095885,22.82049044663584,5080395
278,2008-11-21,23.994121551513672,24.743938126358046,21.842474373417048,22.412986648273943,8350092
279,2008-11-24,24.597230911254883,24.988438814539716,23.374704831692178,24.711332018821707,5420119
280,2008-11-25,23.994121551513672,25.15144689411297,23.798518669517247,24.858041465680046,5453771
281,2008-11-26,24.53203010559082,24.906937221159374,23.55400923623684,24.254923308256725,5246053
282,2008-11-27,24.53203010559082,24.53203010559082,24.53203010559082,24.53203010559082,0
283,2008-11-28,24.140823364257812,24.61353528590265,23.179103150444284,23.79851778082738,8464961
284,2008-12-01,23.945220947265625,25.55895519598503,23.84741840261185,24.613535756377118,5733003
285,2008-12-02,23.733312606811523,23.994118628578907,22.983496123308893,23.765914188611053,5879324
286,2008-12-03,24.45052146911621,24.760227548203304,23.227995727291734,23.96151117238642,6430656
287,2008-12-04,25.624149322509766,25.75455341756666,21.67946469008648,21.67946469008648,4648185
288,2008-12-05,25.31444549560547,26.53697156196063,24.466826538582104,24.466826538582104,5338962
289,2008-12-08,25.3796443939209,26.210962494078586,24.28752252270476,25.999058877374605,11709287
290,2008-12-10,24.972135543823242,26.569570788949758,24.613529255969,26.569570788949758,11172070
291,2008-12-11,24.695037841796875,25.412252827478568,24.303827657900907,25.412252827478568,9867592
292,2008-12-12,23.928918838500977,24.20602566463204,23.40730676962241,24.09192233366598,9847702
293,2008-12-15,24.320119857788086,24.858032565148427,24.124517045828135,24.74392926668163,5741641
294,2008-12-16,25.24924659729004,25.55895278373317,23.146499823758845,24.45052994460734,9183505
295,2008-12-17,25.216644287109375,25.917560595007632,24.548329560369638,25.917560595007632,8720755
296,2008-12-18,25.966455459594727,26.24356221029307,24.646127065996637,24.646127065996637,12640018
297,2008-12-19,27.221588134765625,27.547595098863074,25.933861068755945,26.73257768861945,10050607
298,2008-12-22,27.23789405822754,27.466098533926488,26.292472357650993,26.292472357650993,6524631
299,2008-12-23,26.683670043945312,27.498687293115854,26.488067230669856,27.058579305089232,5151765
300,2008-12-24,26.227262496948242,27.042279784284965,22.005471179843305,22.005471179843305,13318746
301,2008-12-26,26.276161193847656,27.661690505546414,25.591548036945493,27.661690505546414,5480531
302,2008-12-29,26.83037757873535,27.042281200187578,25.754554260946836,26.569571590956926,3418418
303,2008-12-30,26.781476974487305,27.22158724600006,25.78715532427874,26.765176184639397,4868199
304,2008-12-31,27.107486724853516,27.51499545871664,26.504375125261923,27.51499545871664,4396180
305,2009-01-02,27.49869728088379,27.955108432717292,26.977087378486825,27.955108432717292,3976548
306,2009-01-05,26.879276275634766,27.955099535045864,26.53696857342998,27.955099535045864,4505326
